order_id,customer_id,order_date,status
885,470,2024-01-29,отгружен
886,466,2026-02-25,оплачен
887,155,2025-08-27,доставлен
888,376,2025-08-25,отгружен
889,398,2025-01-10,доставлен
890,158,2025-10-28,новый
891,50,2025-11-14,новый
892,376,2025-12-12,отгружен
893,69,2025-06-17,оплачен
894,231,2026-02-26,доставлен
895,384,2024-11-02,оплачен
896,321,2025-11-27,доставлен
897,41,2026-02-05,оплачен
898,300,2024-10-26,оплачен
899,137,2026-01-24,доставлен
900,50,2026-01-30,оплачен
901,478,2026-05-31,отгружен
902,350,2026-03-16,доставлен
903,194,2026-05-24,доставлен
904,446,2026-04-11,доставлен
905,309,2025-09-28,оплачен
906,232,2025-11-11,доставлен
907,97,2025-09-23,новый
908,325,2024-03-06,отгружен
909,167,2025-12-05,доставлен
910,379,2026-02-04,доставлен
911,338,2024-06-05,доставлен
912,74,2025-11-26,доставлен
913,255,2026-01-19,доставлен
914,459,2026-01-31,отгружен
915,124,2024-11-12,оплачен
916,359,2024-08-20,новый
917,463,2026-03-15,отгружен
918,341,2025-02-17,отгружен
919,252,2026-01-08,новый
920,34,2026-02-02,доставлен
921,196,2026-06-03,доставлен
922,115,2026-01-12,оплачен
923,175,2026-04-05,доставлен
924,437,2025-08-24,отгружен
925,303,2026-03-27,доставлен
926,267,2025-05-03,доставлен
927,437,2026-01-11,отгружен
928,429,2025-04-01,оплачен
929,383,2025-06-11,доставлен
930,353,2025-06-24,оплачен
931,150,2026-06-09,доставлен
932,108,2025-03-14,доставлен
933,373,2025-10-21,отгружен
934,201,2025-07-25,отгружен
935,37,2026-03-14,доставлен
936,359,2025-05-17,доставлен
937,436,2025-06-13,доставлен
938,227,2026-05-16,доставлен
939,112,2025-10-09,доставлен
940,186,2024-05-25,доставлен
941,487,2025-03-31,доставлен
942,183,2024-08-22,доставлен
943,264,2024-10-24,доставлен
944,207,2025-04-14,оплачен
945,155,2024-10-21,доставлен
946,46,2025-09-04,доставлен
947,189,2026-03-31,новый
948,329,2024-10-07,доставлен
949,246,2025-07-15,оплачен
950,248,2026-06-05,доставлен
951,167,2023-12-29,новый
952,202,2026-02-02,доставлен
953,266,2024-09-17,доставлен
954,386,2025-08-01,доставлен
955,3,2024-02-01,доставлен
956,83,2026-05-28,новый
957,44,2025-04-17,доставлен
958,217,2025-01-16,доставлен
959,464,2026-04-02,доставлен
960,356,2026-02-05,отгружен
961,51,2025-04-05,доставлен
962,73,2026-06-08,оплачен
963,184,2024-01-10,оплачен
964,134,2025-07-28,отгружен
965,482,2026-01-20,доставлен
966,325,2024-10-23,доставлен
967,337,2026-05-31,доставлен
968,404,2025-08-06,отгружен
969,40,2025-04-25,оплачен
970,169,2025-07-05,доставлен
971,445,2025-08-20,доставлен
972,497,2024-09-03,оплачен
973,449,2026-04-22,отгружен
974,444,2024-09-11,оплачен
975,88,2026-04-04,отгружен
976,496,2025-04-24,доставлен
977,304,2025-08-18,оплачен
978,80,2026-01-19,доставлен
979,137,2026-04-29,новый
980,348,2026-03-27,доставлен
981,258,2026-05-10,оплачен
982,440,2026-03-19,новый
983,41,2025-07-03,новый
984,295,2025-09-18,новый
985,493,2026-01-29,доставлен
986,255,2026-03-10,доставлен
987,316,2025-11-23,оплачен
988,177,2025-09-13,оплачен
989,312,2025-08-25,новый
990,90,2026-04-05,новый
991,195,2024-07-12,оплачен
992,149,2026-04-20,оплачен
993,378,2026-04-28,доставлен
994,423,2026-04-01,доставлен
995,4,2026-03-23,доставлен
996,456,2026-03-13,доставлен
997,102,2026-03-30,новый
998,4,2026-04-05,оплачен
999,154,2024-05-21,отгружен
1000,430,2026-05-26,отгружен
1001,3,2025-10-05,отгружен
1002,203,2024-04-16,отгружен
1003,486,2024-07-08,отгружен
1004,282,2026-01-06,отгружен
1005,372,2026-02-28,доставлен
1006,80,2026-01-12,отгружен
1007,27,2025-09-25,доставлен
1008,223,2025-08-25,отгружен
1009,127,2025-12-09,доставлен
1010,443,2025-12-14,оплачен
1011,243,2025-12-11,доставлен
1012,438,2026-03-22,доставлен
1013,20,2026-02-22,оплачен
1014,10,2024-07-10,доставлен
1015,209,2026-05-10,доставлен
1016,246,2025-04-02,новый
1017,187,2026-05-28,оплачен
1018,94,2026-06-02,новый
1019,109,2026-04-06,оплачен
1020,221,2025-07-01,оплачен
1021,7,2025-08-21,доставлен
1022,415,2025-11-24,отгружен
1023,333,2025-11-17,оплачен
1024,323,2025-09-24,доставлен
1025,419,2023-12-07,оплачен
1026,317,2026-04-23,отгружен
1027,79,2025-05-23,новый
1028,130,2026-05-02,доставлен
1029,459,2026-05-17,отгружен
1030,248,2026-05-31,отгружен
1031,357,2025-05-01,доставлен
1032,32,2025-05-27,доставлен
1033,351,2025-03-15,доставлен
1034,197,2026-05-25,доставлен
1035,2,2025-03-05,оплачен
1036,451,2024-11-20,доставлен
1037,133,2024-06-18,отгружен
1038,283,2025-11-22,оплачен
1039,150,2025-03-22,новый
1040,475,2026-01-21,оплачен
1041,1,2025-02-02,доставлен
1042,485,2025-12-24,доставлен
1043,151,2026-03-29,отгружен
1044,422,2026-01-22,отгружен
1045,276,2026-06-03,доставлен
1046,353,2024-06-29,отгружен
1047,283,2025-01-15,оплачен
1048,323,2025-09-27,доставлен
1049,372,2025-12-05,отгружен
1050,254,2025-05-02,оплачен
1051,97,2026-02-07,доставлен
1052,454,2026-06-07,оплачен
1053,37,2026-03-07,отгружен
1054,371,2025-04-15,доставлен
1055,194,2026-05-25,отгружен
1056,479,2025-09-04,новый
1057,74,2025-11-24,доставлен
1058,278,2024-10-08,доставлен
1059,246,2024-11-09,доставлен
1060,125,2025-08-26,новый
1061,423,2025-11-03,новый
1062,1,2024-04-26,доставлен
1063,76,2026-06-09,отгружен
1064,197,2026-04-19,доставлен
1065,57,2026-06-05,оплачен
1066,185,2026-06-09,доставлен
1067,272,2026-01-10,отгружен
1068,458,2025-07-13,доставлен
1069,139,2025-02-03,доставлен
1070,404,2024-12-27,новый
1071,200,2025-08-07,отгружен
1072,296,2025-12-28,отгружен
1073,94,2025-03-05,доставлен
1074,499,2025-09-01,отгружен
1075,197,2026-02-02,отгружен
1076,421,2026-01-30,оплачен
1077,270,2025-01-28,доставлен
1078,121,2025-06-18,отгружен
1079,186,2025-03-11,доставлен
1080,151,2026-02-17,отгружен
1081,424,2023-12-16,оплачен
1082,74,2026-05-20,отгружен
1083,191,2024-04-12,новый
1084,245,2025-02-24,доставлен
1085,40,2024-11-20,новый
1086,72,2026-05-17,доставлен
1087,173,2025-04-16,отгружен
1088,31,2026-05-23,доставлен
1089,258,2025-03-01,оплачен
1090,365,2026-04-16,доставлен
1091,140,2024-09-13,доставлен
1092,206,2026-05-12,доставлен
1093,500,2025-08-11,доставлен
1094,329,2023-09-22,отгружен
1095,218,2026-06-06,оплачен
1096,309,2025-05-24,доставлен
1097,55,2025-09-24,новый
1098,283,2025-05-19,оплачен
1099,289,2026-04-04,доставлен
1100,5,2026-04-24,доставлен
1101,162,2025-05-08,доставлен
1102,50,2026-03-20,отгружен
1103,408,2026-03-14,отгружен
1104,78,2026-02-15,доставлен
1105,488,2023-11-03,доставлен
1106,494,2026-04-27,доставлен
1107,174,2026-05-12,оплачен
1108,397,2026-04-12,доставлен
1109,39,2025-10-06,доставлен
1110,393,2025-09-29,доставлен
1111,49,2026-04-24,отгружен
1112,35,2026-04-07,оплачен
1113,396,2025-10-24,отгружен
1114,482,2026-02-17,оплачен
1115,210,2024-01-20,доставлен
1116,192,2026-01-08,новый
1117,318,2026-06-07,доставлен
1118,359,2024-07-31,доставлен
1119,149,2026-05-26,отгружен
1120,448,2026-05-14,отгружен
1121,329,2025-05-05,доставлен
1122,394,2026-06-09,отгружен
1123,249,2024-10-07,оплачен
1124,280,2026-06-08,оплачен
1125,17,2026-06-09,доставлен
1126,243,2026-01-01,оплачен
1127,217,2026-05-01,оплачен
1128,208,2026-01-31,новый
1129,458,2025-06-13,оплачен
1130,85,2025-05-27,оплачен
1131,224,2024-10-11,отгружен
1132,401,2026-05-20,доставлен
1133,297,2026-02-28,доставлен
1134,423,2026-04-12,доставлен
1135,256,2025-07-04,доставлен
1136,209,2026-03-20,оплачен
1137,231,2025-10-16,доставлен
1138,216,2025-09-27,доставлен
1139,108,2026-04-05,доставлен
1140,155,2025-06-17,доставлен
1141,333,2026-02-23,доставлен
1142,268,2026-03-12,доставлен
1143,192,2026-05-30,оплачен
1144,433,2026-04-26,доставлен
1145,481,2024-06-05,доставлен
1146,9,2026-05-17,доставлен
1147,52,2025-06-18,доставлен
1148,437,2026-03-13,отгружен
1149,196,2026-06-04,оплачен
1150,361,2026-04-26,доставлен
1151,146,2026-06-03,оплачен
1152,124,2024-12-25,новый
1153,420,2026-03-29,доставлен
1154,124,2025-10-27,доставлен
1155,411,2026-01-22,доставлен
1156,89,2025-05-10,отгружен
1157,364,2026-06-02,доставлен
1158,470,2025-03-30,оплачен
1159,48,2023-10-04,новый
1160,79,2024-12-05,новый
1161,196,2026-06-03,новый
1162,96,2026-01-06,оплачен
1163,395,2025-05-09,оплачен
1164,322,2026-03-21,новый
1165,55,2024-12-16,оплачен
1166,40,2024-10-01,отгружен
1167,252,2025-11-18,доставлен
1168,108,2024-11-10,доставлен
1169,93,2026-01-07,оплачен
1170,500,2025-09-30,отгружен
1171,82,2026-04-22,доставлен
1172,311,2025-11-02,новый
1173,111,2025-11-12,доставлен
1174,168,2025-11-29,оплачен
1175,138,2024-09-18,оплачен
1176,363,2023-07-22,доставлен
1177,224,2026-03-15,доставлен
1178,352,2024-04-24,доставлен
1179,407,2025-09-23,доставлен
1180,222,2025-03-15,доставлен
1181,56,2023-11-03,доставлен
1182,420,2026-03-21,новый
1183,130,2026-06-01,доставлен
1184,487,2024-01-05,доставлен
1185,220,2026-06-04,доставлен
1186,191,2026-05-23,оплачен
1187,368,2026-05-07,отгружен
1188,34,2026-01-10,отгружен
1189,143,2025-05-13,доставлен
1190,216,2025-06-04,доставлен
1191,26,2024-10-08,доставлен
1192,232,2025-10-20,оплачен
1193,146,2026-04-18,новый
1194,68,2026-05-20,доставлен
1195,173,2025-03-17,доставлен
1196,371,2023-08-16,отгружен
1197,397,2026-04-21,отгружен
1198,253,2026-02-06,доставлен
1199,115,2025-11-04,новый
1200,442,2025-07-07,доставлен
1201,462,2026-03-17,доставлен
1202,453,2025-11-19,доставлен
1203,39,2026-04-18,оплачен
1204,358,2026-06-01,оплачен
1205,65,2025-12-03,отгружен
1206,327,2026-04-08,отгружен
1207,296,2024-10-30,отгружен
1208,116,2025-04-01,новый
1209,428,2025-04-14,доставлен
1210,40,2025-08-15,новый
1211,240,2025-03-04,доставлен
1212,107,2025-10-27,доставлен
1213,363,2023-09-28,отгружен
1214,469,2025-10-06,оплачен
1215,400,2026-02-16,отгружен
1216,352,2026-03-15,отгружен
1217,57,2026-06-01,оплачен
1218,232,2025-09-03,отгружен
1219,182,2026-05-21,отгружен
1220,261,2024-11-15,отгружен
1221,196,2026-06-03,доставлен
1222,305,2026-06-05,оплачен
1223,26,2024-11-22,доставлен
1224,123,2024-08-19,новый
1225,359,2025-06-11,доставлен
1226,138,2026-04-23,отгружен
1227,327,2026-04-24,оплачен
1228,258,2025-11-15,доставлен
1229,88,2024-07-06,отгружен
1230,461,2024-08-14,отгружен
1231,499,2026-06-08,оплачен
1232,305,2026-02-01,отгружен
1233,57,2026-05-31,новый
1234,428,2024-11-02,оплачен
1235,156,2026-04-05,доставлен
1236,132,2025-10-16,доставлен
1237,424,2024-06-01,отгружен
1238,248,2026-05-10,оплачен
1239,211,2025-06-16,доставлен
1240,126,2024-08-27,доставлен
1241,46,2025-10-26,оплачен
1242,279,2026-05-30,доставлен
1243,136,2026-05-31,доставлен
1244,484,2024-06-19,доставлен
1245,176,2026-05-25,доставлен
1246,291,2025-10-16,доставлен
1247,475,2024-08-07,доставлен
1248,286,2026-04-18,доставлен
1249,233,2025-12-07,новый
1250,28,2026-04-19,отгружен
1251,428,2025-05-24,новый
1252,403,2024-03-27,доставлен
1253,366,2026-03-31,оплачен
1254,17,2026-06-08,отгружен
1255,217,2024-11-04,отгружен
1256,89,2025-09-27,доставлен
1257,350,2026-06-02,доставлен
1258,103,2026-06-07,отгружен
1259,237,2025-08-31,доставлен
1260,71,2026-02-25,доставлен
1261,184,2026-03-03,отгружен
1262,15,2024-08-03,доставлен
1263,46,2024-12-09,доставлен
1264,263,2026-04-11,отгружен
1265,387,2026-03-01,доставлен
1266,237,2025-12-07,доставлен
1267,425,2026-01-23,доставлен
1268,421,2026-02-01,оплачен
1269,380,2025-12-15,доставлен
1270,265,2025-02-20,оплачен
1271,328,2025-02-26,доставлен
1272,320,2026-05-12,доставлен
1273,310,2025-03-07,доставлен
1274,13,2025-11-27,доставлен
1275,208,2024-08-24,отгружен
1276,134,2025-03-26,доставлен
1277,222,2026-05-02,оплачен
1278,337,2026-06-06,оплачен
1279,246,2025-09-30,оплачен
1280,342,2025-06-05,оплачен
1281,417,2026-04-27,отгружен
1282,289,2026-06-04,отгружен
1283,318,2026-05-13,отгружен
1284,142,2026-05-22,новый
1285,108,2024-09-17,отгружен
1286,336,2026-06-06,оплачен
1287,440,2024-04-09,доставлен
1288,156,2026-05-20,доставлен
1289,248,2026-04-30,отгружен
1290,475,2025-01-17,доставлен
1291,302,2024-09-16,доставлен
1292,24,2026-06-06,новый
1293,256,2025-09-21,доставлен
1294,54,2025-11-21,доставлен
1295,387,2024-03-11,доставлен
1296,38,2024-12-23,отгружен
1297,165,2026-04-22,оплачен
1298,103,2025-05-17,оплачен
1299,380,2025-05-01,оплачен
1300,323,2024-06-28,доставлен
1301,458,2025-03-04,новый
1302,95,2024-12-12,доставлен
1303,293,2025-07-22,доставлен
1304,411,2025-09-24,новый
1305,41,2025-07-24,оплачен
1306,27,2025-10-14,доставлен
1307,200,2025-08-25,доставлен
1308,496,2026-01-31,оплачен
1309,257,2025-12-26,отгружен
1310,242,2026-03-26,доставлен
1311,103,2025-12-09,отгружен
1312,169,2025-09-28,доставлен
1313,38,2026-01-07,доставлен
1314,37,2026-05-25,доставлен
1315,246,2025-08-06,доставлен
1316,19,2024-05-05,отгружен
1317,245,2026-04-08,отгружен
1318,274,2025-09-18,доставлен
1319,247,2025-12-23,новый
1320,219,2026-02-08,доставлен
1321,463,2026-04-13,отгружен
1322,122,2026-04-08,оплачен
1323,291,2026-03-09,новый
1324,65,2026-02-10,отгружен
1325,309,2026-01-05,доставлен
1326,311,2026-05-23,отгружен
1327,481,2026-04-23,доставлен
1328,228,2025-02-06,доставлен
1329,458,2025-10-18,оплачен
1330,462,2026-02-22,отгружен
1331,119,2025-11-18,отгружен
1332,19,2025-12-30,доставлен
1333,11,2024-12-06,отгружен
1334,197,2026-05-26,отгружен
1335,10,2024-01-30,доставлен
1336,95,2024-07-29,доставлен
1337,391,2025-10-31,отгружен
1338,473,2024-06-29,доставлен
1339,111,2025-12-22,доставлен
1340,401,2026-05-11,доставлен
1341,199,2026-01-07,доставлен
1342,294,2026-06-08,доставлен
1343,382,2025-08-13,доставлен
1344,144,2025-01-21,доставлен
1345,293,2025-05-30,отгружен
1346,401,2026-05-27,доставлен
1347,339,2026-02-23,отгружен
1348,237,2026-05-28,новый
1349,246,2024-10-08,доставлен
1350,142,2025-05-03,доставлен
1351,133,2025-05-06,доставлен
1352,66,2024-05-12,оплачен
1353,336,2026-06-06,новый
1354,351,2026-05-20,доставлен
1355,117,2025-08-06,новый
1356,348,2026-02-09,доставлен
1357,56,2024-08-24,новый
1358,167,2024-09-29,доставлен
1359,74,2025-10-05,новый
1360,192,2026-03-31,отгружен
1361,477,2025-10-06,оплачен
1362,262,2026-01-01,доставлен
1363,482,2026-01-04,оплачен
1364,41,2025-07-12,доставлен
1365,376,2025-02-02,отгружен
1366,311,2025-12-06,отгружен
1367,429,2025-02-05,доставлен
1368,162,2025-03-08,доставлен
1369,376,2025-04-05,доставлен
1370,40,2026-01-05,доставлен
1371,118,2025-12-16,доставлен
1372,300,2024-07-30,доставлен
1373,61,2025-08-15,новый
1374,452,2026-06-08,доставлен
1375,135,2026-04-26,доставлен
1376,446,2026-03-24,новый
1377,264,2023-10-18,доставлен
1378,286,2026-04-11,оплачен
1379,303,2026-04-23,доставлен
1380,38,2025-01-14,доставлен
1381,231,2025-01-04,доставлен
1382,376,2025-07-22,оплачен
1383,78,2025-12-28,доставлен
1384,195,2024-01-11,отгружен
1385,144,2026-01-13,доставлен
1386,175,2026-05-14,новый
1387,147,2025-12-20,отгружен
1388,417,2026-03-23,доставлен
1389,451,2024-06-07,доставлен
1390,61,2025-08-04,оплачен
1391,481,2024-08-16,доставлен
1392,73,2026-06-01,новый
1393,307,2025-10-17,доставлен
1394,427,2026-03-26,доставлен
1395,375,2026-01-29,отгружен
1396,471,2025-08-15,оплачен
1397,253,2025-09-06,оплачен
1398,382,2026-04-22,доставлен
1399,142,2026-01-30,отгружен
1400,353,2024-03-25,отгружен
1401,98,2025-09-24,доставлен
1402,322,2024-12-29,новый
1403,345,2024-05-31,оплачен
1404,255,2025-12-16,оплачен
1405,487,2024-02-02,доставлен
1406,252,2026-05-16,доставлен
1407,215,2024-10-22,доставлен
1408,179,2026-02-05,отгружен
1409,449,2025-03-23,оплачен
1410,183,2024-03-21,доставлен
1411,494,2026-03-13,доставлен
1412,127,2026-03-05,доставлен
1413,339,2026-04-26,оплачен
1414,308,2026-02-11,отгружен
1415,260,2026-02-27,оплачен
1416,163,2026-05-31,отгружен
1417,373,2026-05-26,оплачен
1418,114,2025-05-30,доставлен
1419,57,2026-06-08,доставлен
1420,11,2024-12-19,доставлен
1421,400,2026-04-18,доставлен
1422,266,2024-12-16,оплачен
1423,441,2025-12-08,доставлен
1424,170,2025-12-22,отгружен
1425,433,2026-05-12,новый
1426,145,2025-08-20,отгружен
1427,127,2025-11-09,новый
1428,206,2026-06-02,оплачен
1429,38,2025-03-10,доставлен
1430,381,2025-09-26,доставлен
1431,406,2025-11-02,отгружен
1432,381,2025-01-01,новый
1433,136,2026-03-28,доставлен
1434,114,2025-10-11,доставлен
1435,260,2026-01-29,оплачен
1436,202,2026-06-06,доставлен
1437,296,2026-01-26,доставлен
1438,289,2026-05-20,оплачен
1439,49,2026-01-16,доставлен
1440,304,2024-07-19,оплачен
1441,268,2026-05-13,доставлен
1442,211,2026-04-08,отгружен
1443,290,2025-03-08,доставлен
1444,256,2025-07-19,отгружен
1445,264,2025-04-15,доставлен
1446,359,2024-09-15,новый
1447,267,2025-05-06,доставлен
1448,20,2026-04-11,доставлен
1449,72,2026-06-01,доставлен
1450,223,2024-06-17,доставлен
1451,166,2026-01-29,доставлен
1452,268,2026-03-05,доставлен
1453,242,2024-08-18,отгружен
1454,367,2024-07-26,доставлен
1455,77,2025-08-18,отгружен
1456,49,2026-01-15,доставлен
1457,81,2026-06-08,новый
1458,8,2026-01-18,доставлен
1459,300,2024-06-24,доставлен
1460,278,2025-04-10,доставлен
1461,53,2025-03-01,доставлен
1462,53,2024-11-28,оплачен
1463,295,2026-01-14,доставлен
1464,343,2024-04-21,доставлен
1465,111,2025-10-30,новый
1466,40,2025-01-20,доставлен
1467,218,2026-04-27,доставлен
1468,287,2025-01-11,отгружен
1469,430,2025-07-23,доставлен
1470,485,2025-07-14,доставлен
1471,287,2026-03-07,отгружен
1472,461,2025-01-17,отгружен
1473,395,2026-05-23,доставлен
1474,196,2026-06-02,отгружен
1475,3,2024-11-20,доставлен
1476,472,2025-02-01,новый
1477,329,2024-01-30,отгружен
1478,130,2026-05-07,оплачен
1479,442,2025-06-06,доставлен
1480,89,2026-03-03,отгружен
1481,15,2026-01-02,доставлен
1482,43,2024-05-15,отгружен
1483,50,2025-10-31,доставлен
1484,336,2026-05-24,доставлен
1485,435,2024-07-24,доставлен
1486,8,2026-01-07,доставлен
1487,34,2025-11-23,оплачен
1488,89,2025-09-24,отгружен
1489,259,2025-12-30,отгружен
1490,141,2025-09-08,доставлен
1491,429,2025-03-18,доставлен
1492,94,2025-09-01,доставлен
1493,495,2026-06-08,новый
1494,327,2025-03-15,отгружен
1495,158,2025-06-02,доставлен
1496,387,2025-06-02,доставлен
1497,143,2025-02-10,оплачен
1498,453,2025-11-02,оплачен
1499,182,2025-05-03,доставлен
1500,352,2025-08-15,доставлен
1501,198,2026-03-16,оплачен
1502,416,2025-12-16,доставлен
1503,496,2025-04-01,доставлен
1504,112,2026-02-03,отгружен
1505,338,2024-04-18,доставлен
1506,289,2026-03-29,отгружен
1507,323,2026-05-17,отгружен
1508,463,2026-05-31,оплачен
1509,225,2025-10-19,доставлен
1510,205,2025-11-29,отгружен
1511,308,2026-04-03,отгружен
1512,56,2023-11-29,отгружен
1513,15,2025-03-07,оплачен
1514,495,2026-06-08,доставлен
1515,67,2024-09-03,доставлен
1516,406,2025-12-22,доставлен
1517,76,2025-09-27,оплачен
1518,95,2023-11-29,оплачен
1519,126,2026-05-11,оплачен
1520,82,2026-03-18,отгружен
1521,468,2024-09-17,отгружен
1522,199,2025-11-11,оплачен
1523,420,2026-05-28,доставлен
1524,343,2024-06-13,доставлен
1525,394,2026-06-01,оплачен
1526,307,2025-07-02,доставлен
1527,109,2026-06-05,отгружен
1528,93,2026-05-27,отгружен
1529,421,2026-05-18,отгружен
1530,92,2026-04-18,оплачен
1531,178,2026-03-06,доставлен
1532,412,2025-09-26,доставлен
1533,260,2026-05-11,отгружен
1534,217,2026-04-07,доставлен
1535,310,2024-07-08,доставлен
1536,433,2026-03-02,доставлен
1537,389,2025-02-08,отгружен
1538,303,2026-04-22,оплачен
1539,25,2026-05-22,отгружен
1540,236,2026-05-05,отгружен
1541,152,2025-02-09,доставлен
1542,151,2026-05-10,отгружен
1543,326,2026-05-27,новый
1544,273,2026-02-26,доставлен
1545,49,2025-04-07,оплачен
1546,458,2025-06-04,оплачен
1547,235,2024-08-18,новый
1548,327,2024-11-09,доставлен
1549,41,2026-05-02,отгружен
1550,95,2026-03-31,доставлен
1551,453,2026-04-07,новый
1552,156,2026-01-31,доставлен
1553,192,2026-04-22,доставлен
1554,141,2025-02-12,доставлен
1555,310,2024-07-26,отгружен
1556,3,2025-03-07,отгружен
1557,67,2025-07-07,оплачен
1558,50,2025-11-15,оплачен
1559,33,2026-02-05,доставлен
1560,216,2025-06-13,доставлен
1561,176,2026-04-26,отгружен
1562,256,2025-02-27,оплачен
1563,17,2026-06-07,доставлен
1564,177,2025-04-29,новый
1565,385,2024-10-21,отгружен
1566,86,2023-11-03,доставлен
1567,285,2025-04-14,доставлен
1568,486,2025-09-29,доставлен
1569,57,2026-06-04,доставлен
1570,206,2026-03-30,доставлен
1571,164,2026-03-13,доставлен
1572,391,2025-06-12,доставлен
1573,254,2026-01-10,доставлен
1574,81,2026-06-07,доставлен
1575,273,2026-04-23,доставлен
1576,197,2026-03-01,доставлен
1577,15,2025-12-17,доставлен
1578,42,2024-12-09,доставлен
1579,128,2025-10-13,оплачен
1580,381,2026-04-08,доставлен
1581,436,2025-08-14,доставлен
1582,242,2024-09-17,доставлен
1583,296,2025-09-10,отгружен
1584,124,2025-08-25,доставлен
1585,126,2023-11-12,отгружен
1586,444,2025-06-10,доставлен
1587,453,2026-01-15,доставлен
1588,332,2025-07-16,доставлен
1589,150,2025-12-17,доставлен
1590,475,2026-03-10,доставлен
1591,75,2025-12-26,доставлен
1592,87,2026-05-29,отгружен
1593,108,2026-02-26,оплачен
1594,252,2025-11-13,доставлен
1595,170,2026-05-07,доставлен
1596,390,2025-12-08,оплачен
1597,186,2026-05-11,доставлен
1598,157,2026-04-16,отгружен
1599,66,2025-01-31,оплачен
1600,327,2025-04-30,оплачен
1601,187,2024-12-19,доставлен
1602,461,2026-01-25,оплачен
1603,268,2026-05-03,отгружен
1604,248,2026-05-17,доставлен
1605,176,2026-04-22,оплачен
1606,312,2025-11-02,доставлен
1607,236,2025-12-05,доставлен
1608,460,2026-02-01,оплачен
1609,205,2026-04-08,доставлен
1610,276,2026-05-23,доставлен
1611,132,2025-03-12,доставлен
1612,440,2026-01-10,оплачен
1613,137,2025-12-08,доставлен
1614,426,2024-02-26,доставлен
1615,125,2026-04-01,доставлен
1616,164,2026-03-17,доставлен
1617,227,2026-02-19,новый
1618,111,2026-02-27,доставлен
1619,221,2024-08-12,доставлен
1620,399,2026-05-30,доставлен
1621,129,2025-03-05,доставлен
1622,260,2025-12-17,отгружен
1623,136,2026-03-28,доставлен
1624,288,2026-05-02,доставлен
1625,4,2026-05-28,отгружен
1626,345,2024-02-24,отгружен
1627,100,2025-10-03,доставлен
1628,164,2026-04-21,доставлен
1629,293,2026-04-12,доставлен
1630,437,2026-05-11,оплачен
1631,335,2026-04-04,доставлен
1632,242,2024-08-25,доставлен
1633,425,2023-11-17,доставлен
1634,3,2024-08-19,доставлен
1635,413,2026-03-21,оплачен
1636,107,2025-09-05,доставлен
1637,13,2026-01-04,отгружен
1638,103,2026-02-05,доставлен
1639,39,2026-02-03,оплачен
1640,241,2025-09-06,доставлен
1641,128,2025-09-11,оплачен
1642,328,2025-04-09,отгружен
1643,242,2024-06-17,оплачен
1644,423,2025-12-12,оплачен
1645,103,2025-03-11,доставлен
1646,134,2025-12-10,доставлен
1647,379,2025-10-30,отгружен
1648,165,2025-07-13,отгружен
1649,133,2025-11-10,оплачен
1650,211,2026-04-06,отгружен
1651,192,2025-07-28,новый
1652,405,2025-10-03,доставлен
1653,35,2026-04-24,доставлен
1654,82,2026-03-12,доставлен
1655,98,2026-01-02,доставлен
1656,232,2025-10-25,доставлен
1657,295,2025-12-17,отгружен
1658,206,2026-04-05,доставлен
1659,10,2026-06-07,новый
1660,346,2024-12-15,доставлен
1661,474,2025-10-02,отгружен
1662,158,2026-03-05,оплачен
1663,400,2025-11-17,оплачен
1664,337,2026-03-06,оплачен
1665,396,2025-09-10,отгружен
1666,64,2026-03-23,доставлен
1667,107,2025-12-12,отгружен
1668,303,2026-06-03,доставлен
1669,468,2025-07-23,доставлен
1670,482,2026-05-12,отгружен
1671,108,2025-02-28,доставлен
1672,58,2026-02-18,доставлен
1673,205,2025-05-07,доставлен
1674,429,2023-08-13,новый
1675,330,2026-03-25,доставлен
1676,460,2024-08-05,отгружен
1677,290,2025-01-19,новый
1678,32,2026-05-26,доставлен
1679,151,2026-01-26,отгружен
1680,480,2024-05-19,доставлен
1681,93,2024-10-22,отгружен
1682,207,2024-01-13,доставлен
1683,15,2025-02-10,доставлен
1684,468,2025-06-14,отгружен
1685,87,2025-07-08,оплачен
1686,48,2024-12-08,отгружен
1687,238,2026-03-22,доставлен
1688,160,2026-04-10,отгружен
1689,490,2026-06-06,доставлен
1690,101,2026-01-06,оплачен
1691,338,2024-07-26,новый
1692,455,2025-10-29,доставлен
1693,374,2025-03-06,доставлен
1694,267,2025-05-05,доставлен
1695,192,2025-07-19,доставлен
1696,464,2026-04-30,доставлен
1697,74,2026-01-24,доставлен
1698,247,2026-05-16,отгружен
1699,232,2025-12-19,доставлен
1700,382,2025-08-25,оплачен
1701,131,2024-12-20,отгружен
1702,439,2026-02-26,отгружен
1703,329,2025-07-02,новый
1704,62,2025-08-16,доставлен
1705,158,2025-10-12,отгружен
1706,204,2026-03-16,доставлен
1707,102,2024-06-06,доставлен
1708,441,2026-05-22,доставлен
1709,277,2025-12-10,оплачен
1710,85,2025-07-13,доставлен
1711,483,2026-02-24,доставлен
1712,152,2026-03-27,отгружен
1713,165,2025-11-27,оплачен
1714,160,2025-05-02,оплачен
1715,387,2026-04-17,отгружен
1716,392,2026-01-19,доставлен
1717,201,2024-12-23,доставлен
1718,116,2024-10-05,доставлен
1719,64,2026-01-15,доставлен
1720,73,2026-06-06,доставлен
1721,160,2025-08-15,доставлен
1722,225,2025-07-20,оплачен
