product_id,name,category,price,stock
417,Парфюмерная вода мужская 50мл (Модель 48),Красота,11090,41
418,1984 (Джордж Оруэлл) (Модель 54),Книги,34306,72
419,Планшет Samsung Galaxy Tab (Модель 35),Электроника,41919,141
420,Чистый код (Роберт Мартин) (Модель 90),Книги,20145,136
421,Внешний аккумулятор Xiaomi Power Bank (Модель 92),Электроника,11351,148
422,Худи однотонное с капюшоном (Модель 94),Одежда,41225,86
423,Крем для лица увлажняющий (Модель 13),Красота,5623,11
424,Маска для волос питательная (Модель 93),Красота,14115,146
425,Шторы блэкаут на люверсах (Модель 91),Дом и сад,2284,127
426,Маска для волос питательная (Модель 92),Красота,20098,123
427,Рубашка в клетку фланелевая (Модель 48),Одежда,30023,18
428,Умные часы Xiaomi Redmi Watch (Модель 66),Электроника,27538,123
429,Термокружка из нержавейки (Модель 53),Дом и сад,40058,36
430,Психология влияния (Роберт Чалдини) (Модель 54),Книги,26430,33
431,"Богатый папа, бедный папа (Модель 81)",Книги,7258,81
432,Носки спортивные (комплект 5 пар) (Модель 25),Одежда,17829,115
433,Худи однотонное с капюшоном (Модель 22),Одежда,3616,74
434,Шторы блэкаут на люверсах (Модель 63),Дом и сад,16570,40
435,Паттерны проектирования (GoF) (Модель 50),Книги,12740,40
436,Увлажнитель воздуха ультразвуковой (Модель 69),Дом и сад,32986,78
437,Набор кухонных ножей из стали (Модель 21),Дом и сад,26071,129
438,Термокружка из нержавейки (Модель 37),Дом и сад,38530,90
439,Смартфон Apple iPhone 15 Pro (Модель 46),Электроника,32733,120
440,"Богатый папа, бедный папа (Модель 11)",Книги,7344,110
441,Спортивные штаны Nike (Модель 56),Одежда,26727,93
442,"Монитор LG UltraGear 27"" (Модель 16)",Электроника,37673,143
443,Кроссовки беговые повседневные (Модель 80),Одежда,19213,18
444,Увлажнитель воздуха ультразвуковой (Модель 67),Дом и сад,36335,71
445,Соль для ванны с ароматом лаванды (Модель 25),Красота,8732,24
446,Садовый секатор профессиональный (Модель 53),Дом и сад,36858,93
447,Куртка демисезонная ветрозащитная (Модель 87),Одежда,33665,102
448,Крем для лица увлажняющий (Модель 15),Красота,2850,35
449,Атлант расправил плечи (Модель 76),Книги,30249,38
450,Патчи для глаз гидрогелевые (Модель 27),Красота,21793,81
451,Рубашка в клетку фланелевая (Модель 88),Одежда,48752,76
452,Электрическая зубная щетка (Модель 74),Красота,33704,136
453,Шторы блэкаут на люверсах (Модель 48),Дом и сад,31422,4
454,Психология влияния (Роберт Чалдини) (Модель 96),Книги,7483,106
455,Маска для волос питательная (Модель 98),Красота,41539,6
456,Масло для бороды и усов (Модель 43),Красота,43264,148
457,Сыворотка с гиалуроновой кислотой (Модель 16),Красота,38541,122
458,Кепка однотонная базовая (Модель 90),Одежда,47563,97
459,Куртка демисезонная ветрозащитная (Модель 14),Одежда,37823,28
460,Футболка хлопковая OverSize (Модель 66),Одежда,20858,107
461,Рубашка в клетку фланелевая (Модель 98),Одежда,13662,105
462,Соль для ванны с ароматом лаванды (Модель 70),Красота,48523,15
463,Кепка однотонная базовая (Модель 36),Одежда,37058,83
464,Увлажнитель воздуха ультразвуковой (Модель 58),Дом и сад,20862,44
465,Увлажнитель воздуха ультразвуковой (Модель 53),Дом и сад,36100,90
466,Паттерны проектирования (GoF) (Модель 71),Книги,12900,63
467,"Богатый папа, бедный папа (Модель 48)",Книги,15036,76
468,1984 (Джордж Оруэлл) (Модель 98),Книги,46502,125
469,Атлант расправил плечи (Модель 54),Книги,37032,70
470,Грокаем алгоритмы (Адитья Бхаргава) (Модель 83),Книги,44643,139
471,Набор горшков для цветов (Модель 54),Дом и сад,9899,74
472,Планшет Samsung Galaxy Tab (Модель 20),Электроника,22999,113
473,Атлант расправил плечи (Модель 37),Книги,13542,137
474,"Богатый папа, бедный папа (Модель 99)",Книги,18100,35
475,Робот-пылесос Roborock Q7 (Модель 85),Электроника,15981,62
476,Внешний аккумулятор Xiaomi Power Bank (Модель 38),Электроника,42108,59
477,Беспроводные наушники JBL Tune (Модель 62),Электроника,21946,120
478,Умные часы Xiaomi Redmi Watch (Модель 10),Электроника,36367,40
479,Плед флисовый уютный (Модель 71),Дом и сад,42933,51
480,Психология влияния (Роберт Чалдини) (Модель 46),Книги,42629,15
481,Робот-пылесос Roborock Q7 (Модель 39),Электроника,35371,9
482,Рубашка в клетку фланелевая (Модель 32),Одежда,2681,101
483,Ортопедическая подушка (Модель 47),Дом и сад,2755,2
484,Паттерны проектирования (GoF) (Модель 87),Книги,7332,85
485,Атлант расправил плечи (Модель 92),Книги,35905,134
486,Ортопедическая подушка (Модель 74),Дом и сад,30972,69
487,Джинсы классические Straight (Модель 52),Одежда,10949,117
488,Чистый код (Роберт Мартин) (Модель 11),Книги,48574,86
489,Паттерны проектирования (GoF) (Модель 96),Книги,49929,49
490,Свитшот трикотажный (Модель 91),Одежда,26874,109
491,Электрическая зубная щетка (Модель 21),Красота,26569,24
492,Худи однотонное с капюшоном (Модель 71),Одежда,21507,63
493,Планшет Samsung Galaxy Tab (Модель 59),Электроника,15735,114
494,Психология влияния (Роберт Чалдини) (Модель 48),Книги,38472,146
495,Планшет Samsung Galaxy Tab (Модель 93),Электроника,23863,60
496,Беспроводные наушники JBL Tune (Модель 69),Электроника,20406,40
497,Увлажнитель воздуха ультразвуковой (Модель 49),Дом и сад,45538,30
498,Психология влияния (Роберт Чалдини) (Модель 88),Книги,14773,56
499,Носки спортивные (комплект 5 пар) (Модель 29),Одежда,30117,95
500,Увлажнитель воздуха ультразвуковой (Модель 70),Дом и сад,49933,137
501,Куртка демисезонная ветрозащитная (Модель 97),Одежда,49762,20
502,Масло для бороды и усов (Модель 77),Красота,46422,92
503,Робот-пылесос Roborock Q7 (Модель 24),Электроника,4347,140
504,Сыворотка с гиалуроновой кислотой (Модель 83),Красота,35470,38
505,Кроссовки беговые повседневные (Модель 76),Одежда,29256,29
506,Свитшот трикотажный (Модель 72),Одежда,6259,130
507,Набор кухонных ножей из стали (Модель 68),Дом и сад,8947,131
508,Плед флисовый уютный (Модель 82),Дом и сад,4083,143
509,Коврик для йоги нескользящий (Модель 12),Дом и сад,26248,65
510,Ноутбук ASUS Vivobook 15 (Модель 84),Электроника,5086,11
511,Садовый секатор профессиональный (Модель 99),Дом и сад,4478,138
512,Беспроводные наушники JBL Tune (Модель 70),Электроника,2379,73
513,Ортопедическая подушка (Модель 27),Дом и сад,42342,107
514,Думай медленно... решай быстро (Даниэль Канеман) (Модель 67),Книги,25039,96
515,Внешний аккумулятор Xiaomi Power Bank (Модель 27),Электроника,43130,89
516,Умные часы Xiaomi Redmi Watch (Модель 78),Электроника,26059,135
517,Куртка демисезонная ветрозащитная (Модель 10),Одежда,49856,5
518,Атлант расправил плечи (Модель 96),Книги,47426,139
519,Увлажнитель воздуха ультразвуковой (Модель 58),Дом и сад,15351,63
520,Садовый секатор профессиональный (Модель 29),Дом и сад,18364,48
521,Смартфон Apple iPhone 15 Pro (Модель 94),Электроника,27775,4
522,Куртка демисезонная ветрозащитная (Модель 18),Одежда,6912,8
523,Шторы блэкаут на люверсах (Модель 96),Дом и сад,46390,12
524,Футболка хлопковая OverSize (Модель 61),Одежда,29067,59
525,Сыворотка с гиалуроновой кислотой (Модель 17),Красота,9483,128
526,1984 (Джордж Оруэлл) (Модель 83),Книги,21199,147
527,Электрическая зубная щетка (Модель 40),Красота,20076,36
528,Сыворотка с гиалуроновой кислотой (Модель 62),Красота,19993,70
529,Внешний аккумулятор Xiaomi Power Bank (Модель 85),Электроника,48482,44
530,Увлажнитель воздуха ультразвуковой (Модель 73),Дом и сад,3372,88
531,Увлажнитель воздуха ультразвуковой (Модель 50),Дом и сад,45933,106
532,Ортопедическая подушка (Модель 48),Дом и сад,24971,47
533,Масло для бороды и усов (Модель 40),Красота,15068,76
534,Носки спортивные (комплект 5 пар) (Модель 17),Одежда,37156,105
535,Увлажнитель воздуха ультразвуковой (Модель 77),Дом и сад,9087,99
536,Спортивные штаны Nike (Модель 36),Одежда,21944,20
537,Садовый секатор профессиональный (Модель 21),Дом и сад,35403,48
538,Планшет Samsung Galaxy Tab (Модель 58),Электроника,44449,10
539,Ноутбук ASUS Vivobook 15 (Модель 85),Электроника,47768,143
540,Носки спортивные (комплект 5 пар) (Модель 36),Одежда,22121,77
541,Ноутбук ASUS Vivobook 15 (Модель 34),Электроника,48893,30
542,Термокружка из нержавейки (Модель 99),Дом и сад,39910,52
543,Термокружка из нержавейки (Модель 80),Дом и сад,21377,72
544,Плед флисовый уютный (Модель 78),Дом и сад,42814,91
545,Совершенный код (Стив Макконнелл) (Модель 56),Книги,33907,127
546,Светодиодная настольная лампа (Модель 70),Дом и сад,21286,52
547,Психология влияния (Роберт Чалдини) (Модель 62),Книги,3296,144
548,Худи однотонное с капюшоном (Модель 12),Одежда,17390,141
549,Соль для ванны с ароматом лаванды (Модель 63),Красота,19645,39
550,Кроссовки беговые повседневные (Модель 39),Одежда,25193,145
551,Носки спортивные (комплект 5 пар) (Модель 80),Одежда,43200,86
552,Атлант расправил плечи (Модель 92),Книги,48770,125
553,Ортопедическая подушка (Модель 55),Дом и сад,11392,35
554,Масло для бороды и усов (Модель 33),Красота,35829,15
555,Крем для лица увлажняющий (Модель 19),Красота,44092,12
556,"Монитор LG UltraGear 27"" (Модель 27)",Электроника,41633,59
557,Умные часы Xiaomi Redmi Watch (Модель 11),Электроника,14634,129
558,Садовый секатор профессиональный (Модель 17),Дом и сад,40790,123
559,Набор кухонных ножей из стали (Модель 10),Дом и сад,35179,141
560,Набор кухонных ножей из стали (Модель 12),Дом и сад,34995,70
561,Маска для волос питательная (Модель 12),Красота,33213,110
562,Джинсы классические Straight (Модель 22),Одежда,34666,38
563,Куртка демисезонная ветрозащитная (Модель 89),Одежда,34801,64
564,Совершенный код (Стив Макконнелл) (Модель 60),Книги,5478,95
565,Плед флисовый уютный (Модель 82),Дом и сад,16238,57
566,Грокаем алгоритмы (Адитья Бхаргава) (Модель 93),Книги,42891,8
567,"Монитор LG UltraGear 27"" (Модель 58)",Электроника,25018,141
568,Набор кухонных ножей из стали (Модель 91),Дом и сад,919,43
569,Игровая приставка Sony PlayStation 5 (Модель 65),Электроника,42564,84
570,Шампунь бессульфатный восстанавливающий (Модель 77),Красота,3088,58
571,Свитшот трикотажный (Модель 70),Одежда,18066,11
572,Планшет Samsung Galaxy Tab (Модель 79),Электроника,37230,8
573,Кроссовки беговые повседневные (Модель 12),Одежда,13876,150
574,Рубашка в клетку фланелевая (Модель 19),Одежда,19913,41
575,Сыворотка с гиалуроновой кислотой (Модель 82),Красота,25803,138
576,Думай медленно... решай быстро (Даниэль Канеман) (Модель 27),Книги,45474,20
577,Электрическая зубная щетка (Модель 16),Красота,6701,111
578,Джинсы классические Straight (Модель 53),Одежда,39960,101
579,Изучаем Python (Марк Лутц) (Модель 91),Книги,18212,115
580,Термокружка из нержавейки (Модель 55),Дом и сад,36543,96
581,Ортопедическая подушка (Модель 97),Дом и сад,38695,97
582,Робот-пылесос Roborock Q7 (Модель 47),Электроника,16451,18
583,Планшет Samsung Galaxy Tab (Модель 29),Электроника,25203,39
584,Садовый секатор профессиональный (Модель 56),Дом и сад,7282,23
585,Планшет Samsung Galaxy Tab (Модель 66),Электроника,23887,69
586,Умные часы Xiaomi Redmi Watch (Модель 21),Электроника,12580,110
587,Увлажнитель воздуха ультразвуковой (Модель 81),Дом и сад,33883,104
588,Смартфон Apple iPhone 15 Pro (Модель 21),Электроника,23494,141
589,Робот-пылесос Roborock Q7 (Модель 86),Электроника,21561,98
590,Планшет Samsung Galaxy Tab (Модель 62),Электроника,25714,21
591,Сыворотка с гиалуроновой кислотой (Модель 83),Красота,34451,43
592,Ортопедическая подушка (Модель 27),Дом и сад,17923,77
593,Атлант расправил плечи (Модель 28),Книги,4446,42
594,Коврик для йоги нескользящий (Модель 63),Дом и сад,19944,123
595,Портативная колонка Яндекс Станция (Модель 42),Электроника,16460,126
596,Соль для ванны с ароматом лаванды (Модель 35),Красота,30306,27
597,Спортивные штаны Nike (Модель 10),Одежда,26232,85
598,Тоник для лица очищающий (Модель 52),Красота,29150,85
599,Шторы блэкаут на люверсах (Модель 27),Дом и сад,19989,82
600,Сыворотка с гиалуроновой кислотой (Модель 71),Красота,20890,45
601,Садовый секатор профессиональный (Модель 47),Дом и сад,48460,125
602,Сыворотка с гиалуроновой кислотой (Модель 51),Красота,24945,71
603,Садовый секатор профессиональный (Модель 24),Дом и сад,37252,51
604,Патчи для глаз гидрогелевые (Модель 33),Красота,44976,140
605,Игровая приставка Sony PlayStation 5 (Модель 36),Электроника,29034,74
606,"Монитор LG UltraGear 27"" (Модель 96)",Электроника,33022,35
607,1984 (Джордж Оруэлл) (Модель 42),Книги,43466,39
608,Набор горшков для цветов (Модель 19),Дом и сад,29730,122
609,Тоник для лица очищающий (Модель 78),Красота,33501,107
610,Крем для лица увлажняющий (Модель 56),Красота,46282,137
611,Шампунь бессульфатный восстанавливающий (Модель 23),Красота,16568,90
612,Свитшот трикотажный (Модель 15),Одежда,37211,102
613,Думай медленно... решай быстро (Даниэль Канеман) (Модель 23),Книги,991,25
614,1984 (Джордж Оруэлл) (Модель 75),Книги,49245,132
615,Соль для ванны с ароматом лаванды (Модель 98),Красота,37998,56
616,Садовый секатор профессиональный (Модель 60),Дом и сад,30647,150
617,Парфюмерная вода мужская 50мл (Модель 54),Красота,1909,123
618,Планшет Samsung Galaxy Tab (Модель 63),Электроника,5926,29
619,Кроссовки беговые повседневные (Модель 49),Одежда,22783,116
620,Кепка однотонная базовая (Модель 71),Одежда,23126,121
621,Игровая приставка Sony PlayStation 5 (Модель 99),Электроника,29951,81
622,Планшет Samsung Galaxy Tab (Модель 15),Электроника,46881,29
623,Портативная колонка Яндекс Станция (Модель 92),Электроника,7467,42
624,Кепка однотонная базовая (Модель 32),Одежда,36469,40
625,"Богатый папа, бедный папа (Модель 64)",Книги,30581,59
626,Ортопедическая подушка (Модель 33),Дом и сад,42274,110
627,Набор кухонных ножей из стали (Модель 88),Дом и сад,13231,115
628,Тоник для лица очищающий (Модель 59),Красота,591,54
629,Спортивные штаны Nike (Модель 18),Одежда,38137,26
630,Парфюмерная вода мужская 50мл (Модель 56),Красота,21663,50
631,Светодиодная настольная лампа (Модель 43),Дом и сад,44255,125
632,Электрическая зубная щетка (Модель 86),Красота,25769,100
633,Шампунь бессульфатный восстанавливающий (Модель 54),Красота,23367,117
634,Парфюмерная вода мужская 50мл (Модель 96),Красота,46567,76
635,Соль для ванны с ароматом лаванды (Модель 20),Красота,44347,34
636,Грокаем алгоритмы (Адитья Бхаргава) (Модель 40),Книги,20313,29
637,Кроссовки беговые повседневные (Модель 98),Одежда,9564,130
638,Набор горшков для цветов (Модель 86),Дом и сад,9335,147
639,Набор горшков для цветов (Модель 33),Дом и сад,32194,137
640,Кепка однотонная базовая (Модель 31),Одежда,32389,73
641,Худи однотонное с капюшоном (Модель 50),Одежда,29856,13
642,Изучаем Python (Марк Лутц) (Модель 72),Книги,9247,49
643,Увлажнитель воздуха ультразвуковой (Модель 74),Дом и сад,43099,126
644,Плед флисовый уютный (Модель 63),Дом и сад,46839,113
645,Ортопедическая подушка (Модель 20),Дом и сад,37353,7
646,Спортивные штаны Nike (Модель 14),Одежда,18312,57
647,Маска для волос питательная (Модель 31),Красота,30271,144
648,Увлажнитель воздуха ультразвуковой (Модель 75),Дом и сад,7719,146
649,Планшет Samsung Galaxy Tab (Модель 79),Электроника,24342,138
650,Игровая приставка Sony PlayStation 5 (Модель 79),Электроника,14622,108
651,Ноутбук ASUS Vivobook 15 (Модель 48),Электроника,2412,115
652,Психология влияния (Роберт Чалдини) (Модель 21),Книги,29074,30
653,Куртка демисезонная ветрозащитная (Модель 85),Одежда,45463,89
654,Тоник для лица очищающий (Модель 31),Красота,40680,35
655,Куртка демисезонная ветрозащитная (Модель 17),Одежда,37660,89
656,Маска для волос питательная (Модель 86),Красота,35608,43
657,Совершенный код (Стив Макконнелл) (Модель 47),Книги,37834,68
658,Шампунь бессульфатный восстанавливающий (Модель 27),Красота,49458,105
659,Планшет Samsung Galaxy Tab (Модель 93),Электроника,8615,33
660,Худи однотонное с капюшоном (Модель 51),Одежда,16523,100
661,Ортопедическая подушка (Модель 83),Дом и сад,41745,68
662,Набор горшков для цветов (Модель 67),Дом и сад,5249,23
663,Увлажнитель воздуха ультразвуковой (Модель 45),Дом и сад,45828,94
664,Плед флисовый уютный (Модель 51),Дом и сад,38439,0
665,Игровая приставка Sony PlayStation 5 (Модель 91),Электроника,43825,91
666,Внешний аккумулятор Xiaomi Power Bank (Модель 60),Электроника,14575,109
667,Носки спортивные (комплект 5 пар) (Модель 44),Одежда,21459,72
668,"Богатый папа, бедный папа (Модель 83)",Книги,8858,144
669,Садовый секатор профессиональный (Модель 97),Дом и сад,3472,11
670,Игровая приставка Sony PlayStation 5 (Модель 12),Электроника,8442,40
671,Плед флисовый уютный (Модель 10),Дом и сад,28336,51
672,Спортивные штаны Nike (Модель 30),Одежда,18258,23
673,Совершенный код (Стив Макконнелл) (Модель 20),Книги,24669,42
674,"Монитор LG UltraGear 27"" (Модель 90)",Электроника,20321,59
675,Светодиодная настольная лампа (Модель 22),Дом и сад,371,54
676,Светодиодная настольная лампа (Модель 26),Дом и сад,39207,57
677,Масло для бороды и усов (Модель 11),Красота,828,87
678,"Монитор LG UltraGear 27"" (Модель 98)",Электроника,8962,122
679,Ноутбук ASUS Vivobook 15 (Модель 59),Электроника,6154,26
680,Портативная колонка Яндекс Станция (Модель 57),Электроника,19911,35
681,Ортопедическая подушка (Модель 92),Дом и сад,44676,36
682,Внешний аккумулятор Xiaomi Power Bank (Модель 82),Электроника,855,42
683,Садовый секатор профессиональный (Модель 37),Дом и сад,41461,38
684,Шторы блэкаут на люверсах (Модель 97),Дом и сад,29292,55
685,Беспроводные наушники JBL Tune (Модель 27),Электроника,49612,31
686,Тоник для лица очищающий (Модель 54),Красота,28440,80
687,Куртка демисезонная ветрозащитная (Модель 45),Одежда,42545,21
688,Кепка однотонная базовая (Модель 86),Одежда,39622,72
689,Планшет Samsung Galaxy Tab (Модель 36),Электроника,34231,130
690,Рубашка в клетку фланелевая (Модель 47),Одежда,42647,13
691,Носки спортивные (комплект 5 пар) (Модель 59),Одежда,7688,61
692,Шторы блэкаут на люверсах (Модель 19),Дом и сад,34921,3
693,Психология влияния (Роберт Чалдини) (Модель 26),Книги,25651,145
694,Садовый секатор профессиональный (Модель 79),Дом и сад,45057,44
695,Светодиодная настольная лампа (Модель 12),Дом и сад,38793,17
696,Планшет Samsung Galaxy Tab (Модель 37),Электроника,2910,15
697,Увлажнитель воздуха ультразвуковой (Модель 46),Дом и сад,41494,128
698,Набор горшков для цветов (Модель 99),Дом и сад,26663,21
699,Патчи для глаз гидрогелевые (Модель 88),Красота,10306,71
700,Планшет Samsung Galaxy Tab (Модель 20),Электроника,33808,52
701,Кепка однотонная базовая (Модель 51),Одежда,25906,150
702,Планшет Samsung Galaxy Tab (Модель 99),Электроника,28971,61
703,Ноутбук ASUS Vivobook 15 (Модель 21),Электроника,28774,29
704,Шторы блэкаут на люверсах (Модель 87),Дом и сад,3906,79
705,Джинсы классические Straight (Модель 11),Одежда,46692,35
706,Умные часы Xiaomi Redmi Watch (Модель 73),Электроника,23021,133
707,Маска для волос питательная (Модель 31),Красота,24670,32
708,Грокаем алгоритмы (Адитья Бхаргава) (Модель 13),Книги,22255,109
709,"Богатый папа, бедный папа (Модель 18)",Книги,17532,147
710,Игровая приставка Sony PlayStation 5 (Модель 68),Электроника,33774,92
711,Игровая приставка Sony PlayStation 5 (Модель 82),Электроника,11236,94
712,Спортивные штаны Nike (Модель 23),Одежда,37911,29
713,Кепка однотонная базовая (Модель 10),Одежда,3186,3
714,Футболка хлопковая OverSize (Модель 70),Одежда,24153,98
715,Худи однотонное с капюшоном (Модель 14),Одежда,36532,107
716,Кроссовки беговые повседневные (Модель 41),Одежда,27579,81
717,Грокаем алгоритмы (Адитья Бхаргава) (Модель 83),Книги,24732,30
718,Крем для лица увлажняющий (Модель 32),Красота,14926,132
719,"Монитор LG UltraGear 27"" (Модель 18)",Электроника,30780,72
720,Психология влияния (Роберт Чалдини) (Модель 21),Книги,36547,116
721,Портативная колонка Яндекс Станция (Модель 35),Электроника,19409,144
722,Паттерны проектирования (GoF) (Модель 41),Книги,30703,94
723,Масло для бороды и усов (Модель 35),Красота,48302,139
724,Худи однотонное с капюшоном (Модель 10),Одежда,27172,6
725,Кепка однотонная базовая (Модель 54),Одежда,41977,2
726,Изучаем Python (Марк Лутц) (Модель 94),Книги,24959,78
727,Ноутбук ASUS Vivobook 15 (Модель 77),Электроника,15908,107
728,Набор кухонных ножей из стали (Модель 28),Дом и сад,46938,71
729,Смартфон Apple iPhone 15 Pro (Модель 39),Электроника,34362,105
730,Атлант расправил плечи (Модель 20),Книги,38361,24
731,Парфюмерная вода мужская 50мл (Модель 91),Красота,26144,19
732,Соль для ванны с ароматом лаванды (Модель 17),Красота,28807,33
733,Спортивные штаны Nike (Модель 43),Одежда,20944,100
734,Психология влияния (Роберт Чалдини) (Модель 67),Книги,18122,59
735,Ноутбук ASUS Vivobook 15 (Модель 27),Электроника,38619,27
736,Джинсы классические Straight (Модель 31),Одежда,29762,119
737,Думай медленно... решай быстро (Даниэль Канеман) (Модель 25),Книги,35422,91
738,Носки спортивные (комплект 5 пар) (Модель 49),Одежда,30665,67
739,Беспроводные наушники JBL Tune (Модель 30),Электроника,45261,77
740,Крем для лица увлажняющий (Модель 37),Красота,21782,37
741,Ноутбук ASUS Vivobook 15 (Модель 55),Электроника,26268,131
742,Планшет Samsung Galaxy Tab (Модель 43),Электроника,11694,7
743,Плед флисовый уютный (Модель 81),Дом и сад,49326,140
744,Джинсы классические Straight (Модель 69),Одежда,6978,35
745,Смартфон Apple iPhone 15 Pro (Модель 17),Электроника,14867,33
746,Рубашка в клетку фланелевая (Модель 57),Одежда,45276,21
747,Соль для ванны с ароматом лаванды (Модель 43),Красота,5214,5
748,Ноутбук ASUS Vivobook 15 (Модель 92),Электроника,29360,32
749,Портативная колонка Яндекс Станция (Модель 25),Электроника,3098,118
750,Умные часы Xiaomi Redmi Watch (Модель 83),Электроника,28687,101
751,Набор кухонных ножей из стали (Модель 58),Дом и сад,45075,109
752,Кроссовки беговые повседневные (Модель 37),Одежда,12565,70
753,Атлант расправил плечи (Модель 29),Книги,2570,62
754,Атлант расправил плечи (Модель 62),Книги,36389,122
755,Беспроводные наушники JBL Tune (Модель 45),Электроника,25401,35
756,Термокружка из нержавейки (Модель 92),Дом и сад,34759,63
757,Крем для лица увлажняющий (Модель 58),Красота,47051,91
758,Увлажнитель воздуха ультразвуковой (Модель 72),Дом и сад,22846,144
759,Электрическая зубная щетка (Модель 59),Красота,18023,46
760,Портативная колонка Яндекс Станция (Модель 86),Электроника,14653,7
761,Изучаем Python (Марк Лутц) (Модель 70),Книги,34996,91
762,Сыворотка с гиалуроновой кислотой (Модель 30),Красота,6862,63
763,Спортивные штаны Nike (Модель 78),Одежда,48603,14
764,Свитшот трикотажный (Модель 59),Одежда,23552,44
765,Куртка демисезонная ветрозащитная (Модель 85),Одежда,21140,91
766,Крем для лица увлажняющий (Модель 99),Красота,23347,145
767,Парфюмерная вода мужская 50мл (Модель 82),Красота,12636,126
768,Маска для волос питательная (Модель 32),Красота,32441,9
769,Смартфон Apple iPhone 15 Pro (Модель 39),Электроника,39730,56
770,Внешний аккумулятор Xiaomi Power Bank (Модель 71),Электроника,344,84
771,Сыворотка с гиалуроновой кислотой (Модель 26),Красота,22631,45
772,Изучаем Python (Марк Лутц) (Модель 12),Книги,9980,150
773,Джинсы классические Straight (Модель 77),Одежда,24213,18
774,Думай медленно... решай быстро (Даниэль Канеман) (Модель 85),Книги,6921,86
775,Психология влияния (Роберт Чалдини) (Модель 27),Книги,10622,111
776,Садовый секатор профессиональный (Модель 32),Дом и сад,46645,143
777,Электрическая зубная щетка (Модель 38),Красота,43916,150
778,Рубашка в клетку фланелевая (Модель 49),Одежда,48403,75
779,Худи однотонное с капюшоном (Модель 10),Одежда,46306,146
780,Шторы блэкаут на люверсах (Модель 14),Дом и сад,12232,81
781,Сыворотка с гиалуроновой кислотой (Модель 91),Красота,37363,26
782,Ортопедическая подушка (Модель 52),Дом и сад,49146,19
783,Кроссовки беговые повседневные (Модель 50),Одежда,11302,22
784,Атлант расправил плечи (Модель 11),Книги,17680,53
785,Джинсы классические Straight (Модель 54),Одежда,17120,27
786,Смартфон Apple iPhone 15 Pro (Модель 59),Электроника,29019,107
787,Рубашка в клетку фланелевая (Модель 73),Одежда,25119,89
788,Тоник для лица очищающий (Модель 22),Красота,31723,147
789,Худи однотонное с капюшоном (Модель 67),Одежда,5130,8
790,Изучаем Python (Марк Лутц) (Модель 50),Книги,17413,26
791,Портативная колонка Яндекс Станция (Модель 31),Электроника,24906,41
792,Внешний аккумулятор Xiaomi Power Bank (Модель 21),Электроника,22447,123
793,"Монитор LG UltraGear 27"" (Модель 93)",Электроника,11113,111
794,Футболка хлопковая OverSize (Модель 22),Одежда,21998,52
795,Рубашка в клетку фланелевая (Модель 99),Одежда,36614,138
796,Совершенный код (Стив Макконнелл) (Модель 48),Книги,15867,24
797,"Монитор LG UltraGear 27"" (Модель 83)",Электроника,36322,125
798,Футболка хлопковая OverSize (Модель 56),Одежда,550,109
799,Планшет Samsung Galaxy Tab (Модель 94),Электроника,41265,122
800,Джинсы классические Straight (Модель 13),Одежда,13862,43
801,Грокаем алгоритмы (Адитья Бхаргава) (Модель 70),Книги,7869,78
802,Плед флисовый уютный (Модель 72),Дом и сад,43621,67
803,Внешний аккумулятор Xiaomi Power Bank (Модель 59),Электроника,12416,94
804,Садовый секатор профессиональный (Модель 33),Дом и сад,29514,11
805,Атлант расправил плечи (Модель 69),Книги,17562,57
806,Паттерны проектирования (GoF) (Модель 17),Книги,10204,24
807,Портативная колонка Яндекс Станция (Модель 79),Электроника,27431,150
808,Кепка однотонная базовая (Модель 17),Одежда,25669,133
809,Увлажнитель воздуха ультразвуковой (Модель 97),Дом и сад,31418,146
810,Носки спортивные (комплект 5 пар) (Модель 48),Одежда,5474,101
811,Внешний аккумулятор Xiaomi Power Bank (Модель 83),Электроника,34170,146
812,Парфюмерная вода мужская 50мл (Модель 25),Красота,49923,114
813,Худи однотонное с капюшоном (Модель 37),Одежда,12930,32
814,"Монитор LG UltraGear 27"" (Модель 20)",Электроника,45069,111
815,Худи однотонное с капюшоном (Модель 86),Одежда,17200,81
816,Беспроводные наушники JBL Tune (Модель 59),Электроника,36761,101
817,Электрическая зубная щетка (Модель 45),Красота,34358,117
818,Робот-пылесос Roborock Q7 (Модель 85),Электроника,34546,107
819,"Монитор LG UltraGear 27"" (Модель 29)",Электроника,10012,145
820,Соль для ванны с ароматом лаванды (Модель 22),Красота,7222,144
821,Планшет Samsung Galaxy Tab (Модель 78),Электроника,22835,105
822,Думай медленно... решай быстро (Даниэль Канеман) (Модель 93),Книги,32123,146
823,Масло для бороды и усов (Модель 14),Красота,11585,70
824,Ортопедическая подушка (Модель 89),Дом и сад,40188,102
825,"Монитор LG UltraGear 27"" (Модель 52)",Электроника,45553,60
826,Игровая приставка Sony PlayStation 5 (Модель 44),Электроника,24708,5
827,Совершенный код (Стив Макконнелл) (Модель 49),Книги,18672,125
828,Ноутбук ASUS Vivobook 15 (Модель 27),Электроника,19992,113
829,Совершенный код (Стив Макконнелл) (Модель 63),Книги,39947,22
830,Носки спортивные (комплект 5 пар) (Модель 37),Одежда,26984,124
831,Электрическая зубная щетка (Модель 17),Красота,34068,40
832,Планшет Samsung Galaxy Tab (Модель 74),Электроника,26736,34
