item_id,order_id,product_id,quantity,price_at_order,total_item_price
998,509,218,2,43030,86060
999,509,155,2,17231,34462
1000,510,342,2,46075,92150
1001,510,55,2,26934,53868
1002,510,452,1,33704,33704
1003,511,665,2,43825,87650
1004,512,951,2,15871,31742
1005,512,433,1,3616,3616
1006,512,199,2,7897,15794
1007,513,609,2,33501,67002
1008,514,623,2,7467,14934
1009,514,506,1,6259,6259
1010,514,532,1,24971,24971
1011,515,255,1,20246,20246
1012,515,982,1,47504,47504
1013,515,114,1,14641,14641
1014,516,590,2,25714,51428
1015,517,68,1,21020,21020
1016,518,232,2,15516,31032
1017,518,904,2,11230,22460
1018,519,104,2,26912,53824
1019,519,226,2,46430,92860
1020,520,176,1,27574,27574
1021,521,653,2,45463,90926
1022,521,295,1,45747,45747
1023,522,190,2,2912,5824
1024,523,313,1,38032,38032
1025,523,874,1,45750,45750
1026,523,929,2,13139,26278
1027,524,72,2,35900,71800
1028,524,171,2,37921,75842
1029,524,192,1,1659,1659
1030,525,683,2,41461,82922
1031,526,343,1,20588,20588
1032,526,22,2,17659,35318
1033,527,175,1,20212,20212
1034,528,361,1,3790,3790
1035,528,993,2,14769,29538
1036,528,486,1,30972,30972
1037,529,113,1,16289,16289
1038,529,47,2,31296,62592
1039,530,538,1,44449,44449
1040,531,794,1,21998,21998
1041,532,312,2,28888,57776
1042,533,503,2,4347,8694
1043,533,753,2,2570,5140
1044,534,499,2,30117,60234
1045,534,260,1,29443,29443
1046,534,374,2,34775,69550
1047,535,728,2,46938,93876
1048,535,342,1,46075,46075
1049,536,703,1,28774,28774
1050,536,532,1,24971,24971
1051,537,877,1,47999,47999
1052,537,226,2,46430,92860
1053,538,32,2,13335,26670
1054,538,251,2,25270,50540
1055,539,763,1,48603,48603
1056,540,943,2,23384,46768
1057,541,111,2,40360,80720
1058,541,989,1,9565,9565
1059,541,281,2,42958,85916
1060,542,358,2,8470,16940
1061,542,910,2,47733,95466
1062,542,340,2,39798,79596
1063,543,196,2,7155,14310
1064,543,43,1,46689,46689
1065,544,815,2,17200,34400
1066,544,466,2,12900,25800
1067,545,993,1,14769,14769
1068,546,950,1,48763,48763
1069,546,702,2,28971,57942
1070,547,154,2,21600,43200
1071,547,536,1,21944,21944
1072,547,990,2,39402,78804
1073,548,296,2,46352,92704
1074,548,67,1,17707,17707
1075,549,42,2,15380,30760
1076,549,223,1,35271,35271
1077,550,501,2,49762,99524
1078,551,441,2,26727,53454
1079,552,855,2,45278,90556
1080,552,1,1,16349,16349
1081,552,52,2,12325,24650
1082,553,805,1,17562,17562
1083,553,880,1,15269,15269
1084,554,278,1,41215,41215
1085,554,147,2,42737,85474
1086,554,751,1,45075,45075
1087,555,225,2,49240,98480
1088,555,33,2,35057,70114
1089,556,832,2,26736,53472
1090,557,409,1,2022,2022
1091,557,991,2,20268,40536
1092,558,612,1,37211,37211
1093,558,319,2,11318,22636
1094,559,897,1,19700,19700
1095,559,331,1,48725,48725
1096,559,824,2,40188,80376
1097,560,427,1,30023,30023
1098,561,313,2,38032,76064
1099,561,88,2,7384,14768
1100,562,188,2,31016,62032
1101,562,385,1,22053,22053
1102,562,802,1,43621,43621
1103,563,453,2,31422,62844
1104,563,711,2,11236,22472
1105,563,321,2,9979,19958
1106,564,478,2,36367,72734
1107,564,431,2,7258,14516
1108,565,935,1,38216,38216
1109,566,91,1,18558,18558
1110,566,774,2,6921,13842
1111,567,595,2,16460,32920
1112,568,636,2,20313,40626
1113,569,774,2,6921,13842
1114,570,413,1,21076,21076
1115,571,827,2,18672,37344
1116,571,782,1,49146,49146
1117,572,57,2,17680,35360
1118,573,110,1,9956,9956
1119,573,342,2,46075,92150
1120,573,609,2,33501,67002
1121,574,340,1,39798,39798
1122,574,886,1,31390,31390
1123,574,63,1,4753,4753
1124,575,148,2,7216,14432
1125,575,576,1,45474,45474
1126,575,759,1,18023,18023
1127,576,656,2,35608,71216
1128,576,873,2,12789,25578
1129,576,159,1,1430,1430
1130,577,639,1,32194,32194
1131,577,705,1,46692,46692
1132,578,1,1,16349,16349
1133,579,902,1,12284,12284
1134,579,124,1,27488,27488
1135,579,533,1,15068,15068
1136,580,486,1,30972,30972
1137,581,455,1,41539,41539
1138,581,401,2,25661,51322
1139,581,57,2,17680,35360
1140,582,189,1,35688,35688
1141,582,840,2,3553,7106
1142,583,698,1,26663,26663
1143,583,450,2,21793,43586
1144,583,880,1,15269,15269
1145,584,23,1,17519,17519
1146,584,190,1,2912,2912
1147,584,146,1,35213,35213
1148,585,492,2,21507,43014
1149,585,297,1,12188,12188
1150,586,505,2,29256,58512
1151,586,377,2,4727,9454
1152,586,684,2,29292,58584
1153,587,820,2,7222,14444
1154,587,110,2,9956,19912
1155,587,476,1,42108,42108
1156,588,291,2,14242,28484
1157,589,578,2,39960,79920
1158,590,595,2,16460,32920
1159,591,661,2,41745,83490
1160,592,930,2,30252,60504
1161,593,480,2,42629,85258
1162,594,10,2,48123,96246
1163,594,163,1,30036,30036
1164,595,925,2,6685,13370
1165,595,724,1,27172,27172
1166,596,672,1,18258,18258
1167,597,672,2,18258,36516
1168,597,737,2,35422,70844
1169,598,880,2,15269,30538
1170,598,806,2,10204,20408
1171,598,144,2,45560,91120
1172,599,939,2,39787,79574
1173,600,986,1,10544,10544
1174,600,484,2,7332,14664
1175,601,715,2,36532,73064
1176,602,979,2,37980,75960
1177,602,595,1,16460,16460
1178,602,357,1,31795,31795
1179,603,873,1,12789,12789
1180,604,99,1,43831,43831
1181,605,957,2,8121,16242
1182,605,696,2,2910,5820
1183,606,791,1,24906,24906
1184,607,922,1,43199,43199
1185,608,914,2,32795,65590
1186,608,394,1,33925,33925
1187,608,774,1,6921,6921
1188,609,257,1,44240,44240
1189,609,118,2,36205,72410
1190,609,39,2,13482,26964
1191,610,647,1,30271,30271
1192,610,861,2,31137,62274
1193,610,31,1,33571,33571
1194,611,461,1,13662,13662
1195,611,387,1,32819,32819
1196,611,137,2,14994,29988
1197,612,449,2,30249,60498
1198,612,696,1,2910,2910
1199,613,760,1,14653,14653
1200,614,834,1,2467,2467
1201,614,542,1,39910,39910
1202,615,25,1,6257,6257
1203,615,645,1,37353,37353
1204,615,983,1,5057,5057
1205,616,915,1,16087,16087
1206,617,793,1,11113,11113
1207,617,418,2,34306,68612
1208,618,699,2,10306,20612
1209,619,853,1,17301,17301
1210,620,848,2,42724,85448
1211,620,486,2,30972,61944
1212,620,513,1,42342,42342
1213,621,450,2,21793,43586
1214,622,386,1,26515,26515
1215,622,895,1,32681,32681
1216,622,73,2,44069,88138
1217,623,121,2,47062,94124
1218,624,53,2,29341,58682
1219,625,230,2,12100,24200
1220,626,400,2,7734,15468
1221,626,721,1,19409,19409
1222,627,992,2,42631,85262
1223,628,548,1,17390,17390
1224,629,955,2,13175,26350
1225,629,626,2,42274,84548
1226,629,513,1,42342,42342
1227,630,715,2,36532,73064
1228,630,914,2,32795,65590
1229,630,114,1,14641,14641
1230,631,347,2,9315,18630
1231,632,206,1,7735,7735
1232,632,343,1,20588,20588
1233,633,561,2,33213,66426
1234,634,935,1,38216,38216
1235,634,900,2,933,1866
1236,634,64,1,16435,16435
1237,635,927,1,46312,46312
1238,635,625,2,30581,61162
1239,635,720,1,36547,36547
1240,636,613,1,991,991
1241,636,758,2,22846,45692
1242,637,278,1,41215,41215
1243,638,37,2,8714,17428
1244,639,231,2,25370,50740
1245,639,666,2,14575,29150
1246,639,359,2,29746,59492
1247,640,22,1,17659,17659
1248,641,793,1,11113,11113
1249,642,623,1,7467,7467
1250,642,881,2,38946,77892
1251,642,389,1,12126,12126
1252,643,785,1,17120,17120
1253,643,387,2,32819,65638
1254,644,438,1,38530,38530
1255,644,563,2,34801,69602
1256,644,142,1,38224,38224
1257,645,926,1,41827,41827
1258,645,377,2,4727,9454
1259,645,361,2,3790,7580
1260,646,244,1,6206,6206
1261,647,603,1,37252,37252
1262,648,423,1,5623,5623
1263,649,895,1,32681,32681
1264,650,79,1,48877,48877
1265,651,450,1,21793,21793
1266,652,45,2,44142,88284
1267,652,322,1,13228,13228
1268,653,133,2,30557,61114
1269,653,621,2,29951,59902
1270,654,126,1,38578,38578
1271,654,673,2,24669,49338
1272,654,79,1,48877,48877
1273,655,723,2,48302,96604
1274,655,753,1,2570,2570
1275,656,731,2,26144,52288
1276,656,310,2,8766,17532
1277,657,251,2,25270,50540
1278,657,540,2,22121,44242
1279,657,915,1,16087,16087
1280,658,355,2,25326,50652
1281,659,974,2,35244,70488
1282,659,637,1,9564,9564
1283,659,498,1,14773,14773
1284,660,862,1,4967,4967
1285,661,760,1,14653,14653
1286,661,567,1,25018,25018
1287,662,743,1,49326,49326
1288,662,836,1,41942,41942
1289,663,716,2,27579,55158
1290,664,783,1,11302,11302
1291,664,465,1,36100,36100
1292,664,976,2,35542,71084
1293,665,277,2,40165,80330
1294,666,394,1,33925,33925
1295,666,308,1,14143,14143
1296,666,848,2,42724,85448
1297,667,394,2,33925,67850
1298,667,508,2,4083,8166
1299,667,20,2,4637,9274
1300,668,230,1,12100,12100
1301,669,189,2,35688,71376
1302,669,676,1,39207,39207
1303,670,313,2,38032,76064
1304,670,33,1,35057,35057
1305,670,555,2,44092,88184
1306,671,830,1,26984,26984
1307,671,772,1,9980,9980
1308,672,744,2,6978,13956
1309,672,850,2,17414,34828
1310,673,951,1,15871,15871
1311,673,754,1,36389,36389
1312,673,771,2,22631,45262
1313,674,955,2,13175,26350
1314,674,695,2,38793,77586
1315,674,295,2,45747,91494
1316,675,984,2,45249,90498
1317,676,764,1,23552,23552
1318,676,947,1,49464,49464
1319,677,288,2,44209,88418
1320,678,256,2,35528,71056
1321,679,585,1,23887,23887
1322,679,405,2,44990,89980
1323,680,276,2,46987,93974
1324,680,676,1,39207,39207
1325,681,315,2,21584,43168
1326,682,868,2,29925,59850
1327,682,184,2,41263,82526
1328,683,451,1,48752,48752
1329,684,38,2,34881,69762
1330,684,990,2,39402,78804
1331,685,865,2,27116,54232
1332,685,570,1,3088,3088
1333,685,224,1,2652,2652
1334,686,919,2,32895,65790
1335,686,625,1,30581,30581
1336,687,185,2,35988,71976
1337,687,265,2,4796,9592
1338,688,131,1,8664,8664
1339,688,233,1,44002,44002
1340,689,672,1,18258,18258
1341,689,51,1,12765,12765
1342,689,239,1,830,830
1343,690,519,2,15351,30702
1344,690,882,1,46903,46903
1345,690,451,1,48752,48752
1346,691,975,2,41555,83110
1347,692,17,2,48084,96168
1348,692,695,1,38793,38793
1349,693,241,1,42021,42021
1350,693,359,2,29746,59492
1351,693,112,1,38027,38027
1352,694,80,2,933,1866
1353,694,243,2,29189,58378
1354,694,209,2,9779,19558
1355,695,658,2,49458,98916
1356,696,147,2,42737,85474
1357,696,26,2,10784,21568
1358,697,999,2,4874,9748
1359,697,418,2,34306,68612
1360,698,637,1,9564,9564
1361,698,32,2,13335,26670
1362,699,298,1,9597,9597
1363,700,27,1,25309,25309
1364,700,109,2,6420,12840
1365,700,624,2,36469,72938
1366,701,388,1,5714,5714
1367,702,744,1,6978,6978
1368,702,154,1,21600,21600
1369,702,391,1,39793,39793
1370,703,516,2,26059,52118
1371,703,589,1,21561,21561
1372,703,646,1,18312,18312
1373,704,484,2,7332,14664
1374,704,676,2,39207,78414
1375,704,538,2,44449,88898
1376,705,857,2,6696,13392
1377,706,337,1,25689,25689
1378,707,237,2,15845,31690
1379,707,467,1,15036,15036
1380,708,247,2,19642,39284
1381,708,456,2,43264,86528
1382,708,751,1,45075,45075
1383,709,574,1,19913,19913
1384,709,518,2,47426,94852
1385,710,496,2,20406,40812
1386,710,620,2,23126,46252
1387,710,236,1,20099,20099
1388,711,848,1,42724,42724
1389,711,847,2,7005,14010
1390,711,129,1,14680,14680
1391,712,267,2,18471,36942
1392,712,815,2,17200,34400
1393,712,294,1,40511,40511
1394,713,419,2,41919,83838
1395,714,152,1,29843,29843
1396,714,590,1,25714,25714
1397,714,507,2,8947,17894
1398,715,171,1,37921,37921
1399,716,270,2,11719,23438
1400,716,784,1,17680,17680
1401,717,891,1,34584,34584
1402,718,25,1,6257,6257
1403,718,707,1,24670,24670
1404,719,528,2,19993,39986
1405,720,363,2,21185,42370
1406,720,131,1,8664,8664
1407,721,301,2,5867,11734
1408,721,122,1,21252,21252
1409,721,345,1,24012,24012
1410,722,757,2,47051,94102
1411,723,933,2,584,1168
1412,723,419,2,41919,83838
1413,724,776,1,46645,46645
1414,724,489,1,49929,49929
1415,725,785,1,17120,17120
1416,725,604,1,44976,44976
1417,725,939,1,39787,39787
1418,726,608,2,29730,59460
1419,726,379,2,36083,72166
1420,726,691,2,7688,15376
1421,727,181,2,475,950
1422,727,521,1,27775,27775
1423,728,305,2,28474,56948
1424,729,50,2,48024,96048
1425,729,578,2,39960,79920
1426,730,394,1,33925,33925
1427,730,327,1,3981,3981
1428,731,834,1,2467,2467
1429,732,532,2,24971,49942
1430,732,285,1,31381,31381
1431,733,292,1,23245,23245
1432,733,170,2,46005,92010
1433,734,499,1,30117,30117
1434,734,450,1,21793,21793
1435,735,962,2,23767,47534
1436,735,940,1,46953,46953
1437,736,683,2,41461,82922
1438,737,99,1,43831,43831
1439,738,859,1,14936,14936
1440,738,521,1,27775,27775
1441,738,773,1,24213,24213
1442,739,551,1,43200,43200
1443,739,819,2,10012,20024
1444,739,200,1,35859,35859
1445,740,209,2,9779,19558
1446,740,289,2,49470,98940
1447,741,130,2,25784,51568
1448,741,851,1,16048,16048
1449,741,465,1,36100,36100
1450,742,911,2,34582,69164
1451,742,443,2,19213,38426
1452,743,886,1,31390,31390
1453,744,750,1,28687,28687
1454,744,685,2,49612,99224
1455,745,763,1,48603,48603
1456,746,77,2,3629,7258
1457,746,335,2,16536,33072
1458,746,161,2,31315,62630
1459,747,754,1,36389,36389
1460,747,526,2,21199,42398
1461,747,689,1,34231,34231
1462,748,103,2,49329,98658
1463,748,955,1,13175,13175
1464,749,677,1,828,828
1465,749,858,1,12297,12297
1466,749,899,1,20793,20793
1467,750,601,2,48460,96920
1468,751,690,1,42647,42647
1469,752,482,2,2681,5362
1470,752,156,1,18405,18405
1471,753,509,1,26248,26248
1472,753,290,1,20776,20776
1473,753,135,1,25146,25146
1474,754,445,1,8732,8732
1475,755,572,1,37230,37230
1476,755,626,1,42274,42274
1477,756,429,2,40058,80116
1478,757,390,1,5547,5547
1479,757,647,2,30271,60542
1480,757,598,2,29150,58300
1481,758,673,2,24669,49338
1482,758,978,1,3856,3856
1483,758,185,2,35988,71976
1484,759,497,2,45538,91076
1485,759,502,2,46422,92844
1486,759,816,2,36761,73522
1487,760,99,1,43831,43831
1488,760,225,2,49240,98480
1489,761,993,2,14769,29538
1490,761,458,1,47563,47563
1491,762,436,2,32986,65972
1492,762,119,2,17286,34572
1493,762,181,1,475,475
1494,763,714,1,24153,24153
1495,763,408,2,8253,16506
1496,764,616,1,30647,30647
1497,764,422,1,41225,41225
1498,765,275,1,31690,31690
1499,765,520,2,18364,36728
1500,766,576,2,45474,90948
1501,767,692,2,34921,69842
1502,767,326,2,31031,62062
1503,768,436,2,32986,65972
1504,768,409,1,2022,2022
1505,769,498,1,14773,14773
1506,769,746,2,45276,90552
1507,770,839,2,49383,98766
1508,770,47,2,31296,62592
1509,770,316,1,24014,24014
1510,771,897,1,19700,19700
1511,771,171,1,37921,37921
1512,771,549,2,19645,39290
1513,772,620,1,23126,23126
1514,773,22,1,17659,17659
1515,773,822,2,32123,64246
1516,773,389,2,12126,24252
1517,774,65,1,5672,5672
1518,774,671,2,28336,56672
1519,774,51,1,12765,12765
1520,775,859,2,14936,29872
1521,776,235,1,38807,38807
1522,776,298,2,9597,19194
1523,776,821,2,22835,45670
1524,777,221,1,43211,43211
1525,777,567,1,25018,25018
1526,778,866,1,47202,47202
1527,779,105,2,14074,28148
1528,779,514,1,25039,25039
1529,779,408,1,8253,8253
1530,780,309,1,8163,8163
1531,780,25,1,6257,6257
1532,781,279,1,39450,39450
1533,782,672,1,18258,18258
1534,782,411,2,4608,9216
1535,783,79,1,48877,48877
1536,784,740,2,21782,43564
1537,784,721,1,19409,19409
1538,784,781,1,37363,37363
1539,785,851,1,16048,16048
1540,785,555,1,44092,44092
1541,785,620,2,23126,46252
1542,786,852,2,21244,42488
1543,787,436,1,32986,32986
1544,787,525,2,9483,18966
1545,788,470,1,44643,44643
1546,788,208,2,31921,63842
1547,789,591,2,34451,68902
1548,789,483,2,2755,5510
1549,789,386,1,26515,26515
1550,790,991,2,20268,40536
1551,791,286,1,28603,28603
1552,791,495,2,23863,47726
1553,791,292,1,23245,23245
1554,792,746,2,45276,90552
1555,792,404,1,5153,5153
1556,793,230,1,12100,12100
1557,793,592,2,17923,35846
1558,794,458,2,47563,95126
1559,795,577,2,6701,13402
1560,795,112,2,38027,76054
1561,796,830,1,26984,26984
1562,797,575,1,25803,25803
1563,798,886,2,31390,62780
1564,799,256,2,35528,71056
1565,799,86,2,27320,54640
1566,799,145,1,39648,39648
1567,800,786,2,29019,58038
1568,801,422,2,41225,82450
1569,801,319,1,11318,11318
1570,802,330,2,33531,67062
1571,803,275,1,31690,31690
1572,804,814,2,45069,90138
1573,804,501,2,49762,99524
1574,804,559,1,35179,35179
1575,805,473,2,13542,27084
1576,805,726,1,24959,24959
1577,806,436,1,32986,32986
1578,807,131,1,8664,8664
1579,807,776,1,46645,46645
1580,808,767,1,12636,12636
1581,808,125,2,27548,55096
1582,808,171,1,37921,37921
1583,809,907,2,23801,47602
1584,810,175,2,20212,40424
1585,810,642,1,9247,9247
1586,811,896,2,47719,95438
1587,811,561,1,33213,33213
1588,811,429,2,40058,80116
1589,812,446,2,36858,73716
1590,813,945,2,1136,2272
1591,813,902,2,12284,24568
1592,813,693,2,25651,51302
1593,814,666,2,14575,29150
1594,814,170,1,46005,46005
1595,814,145,2,39648,79296
1596,815,620,2,23126,46252
1597,815,258,1,27489,27489
1598,815,484,2,7332,14664
1599,816,738,1,30665,30665
1600,816,873,1,12789,12789
1601,816,951,2,15871,31742
1602,817,326,2,31031,62062
1603,818,154,2,21600,43200
1604,819,6,2,38918,77836
1605,820,193,1,31134,31134
1606,820,205,2,1196,2392
1607,820,711,2,11236,22472
1608,821,63,2,4753,9506
1609,822,161,1,31315,31315
1610,822,69,2,37196,74392
1611,822,359,1,29746,29746
1612,823,282,2,15274,30548
1613,824,599,2,19989,39978
1614,824,747,2,5214,10428
1615,825,786,2,29019,58038
1616,825,413,1,21076,21076
1617,825,957,1,8121,8121
1618,826,157,1,5910,5910
1619,826,106,2,21418,42836
1620,826,749,1,3098,3098
1621,827,578,1,39960,39960
1622,827,105,2,14074,28148
1623,828,590,2,25714,51428
1624,828,791,2,24906,49812
1625,829,173,1,7776,7776
1626,830,222,1,22487,22487
1627,831,151,2,17889,35778
1628,831,147,1,42737,42737
1629,831,169,2,18277,36554
1630,832,918,1,6068,6068
1631,833,524,2,29067,58134
1632,834,681,2,44676,89352
1633,834,484,2,7332,14664
1634,835,779,2,46306,92612
1635,835,121,2,47062,94124
1636,835,247,2,19642,39284
1637,836,486,2,30972,61944
1638,836,364,1,2810,2810
1639,836,320,1,33720,33720
1640,837,969,2,16279,32558
1641,838,147,2,42737,85474
1642,838,861,2,31137,62274
1643,838,448,2,2850,5700
1644,839,124,2,27488,54976
1645,839,572,2,37230,74460
1646,839,922,1,43199,43199
1647,840,887,2,27882,55764
1648,841,790,2,17413,34826
1649,841,687,2,42545,85090
1650,842,632,1,25769,25769
1651,843,384,1,12824,12824
1652,843,184,1,41263,41263
1653,844,370,1,39407,39407
1654,844,539,1,47768,47768
1655,845,318,2,26236,52472
1656,845,337,2,25689,51378
1657,845,97,1,3208,3208
1658,846,280,2,39977,79954
1659,846,35,2,4096,8192
1660,846,663,2,45828,91656
1661,847,713,2,3186,6372
1662,848,641,1,29856,29856
1663,848,59,2,19745,39490
1664,849,648,1,7719,7719
1665,849,466,2,12900,25800
1666,849,503,1,4347,4347
1667,850,379,1,36083,36083
1668,851,916,1,14895,14895
1669,851,731,1,26144,26144
1670,851,157,1,5910,5910
1671,852,855,1,45278,45278
1672,852,867,1,41655,41655
1673,853,653,1,45463,45463
1674,853,728,2,46938,93876
1675,854,879,2,49459,98918
1676,855,671,1,28336,28336
1677,856,858,2,12297,24594
1678,856,689,1,34231,34231
1679,857,740,1,21782,21782
1680,857,967,2,31420,62840
1681,857,376,2,25654,51308
1682,858,686,1,28440,28440
1683,858,63,1,4753,4753
1684,858,67,2,17707,35414
1685,859,177,2,29314,58628
1686,860,283,1,27562,27562
1687,861,518,1,47426,47426
1688,861,420,2,20145,40290
1689,861,178,2,37565,75130
1690,862,360,2,14851,29702
1691,862,121,1,47062,47062
1692,862,350,2,10933,21866
1693,863,120,1,41374,41374
1694,864,748,1,29360,29360
1695,865,326,1,31031,31031
1696,866,808,1,25669,25669
1697,867,654,2,40680,81360
1698,868,84,1,7036,7036
1699,868,899,2,20793,41586
1700,869,658,1,49458,49458
1701,869,966,1,23945,23945
1702,869,924,2,39618,79236
1703,870,389,2,12126,24252
1704,871,286,1,28603,28603
1705,872,324,1,38276,38276
1706,872,424,2,14115,28230
1707,872,232,1,15516,15516
1708,873,303,2,28088,56176
1709,874,451,2,48752,97504
1710,874,271,2,34777,69554
1711,874,95,2,48045,96090
1712,875,791,2,24906,49812
1713,875,658,1,49458,49458
1714,876,973,2,33978,67956
1715,877,551,1,43200,43200
1716,878,445,2,8732,17464
1717,878,356,1,13387,13387
1718,878,662,2,5249,10498
1719,879,992,2,42631,85262
1720,879,516,1,26059,26059
1721,879,565,1,16238,16238
1722,880,224,2,2652,5304
1723,880,479,1,42933,42933
1724,881,530,1,3372,3372
1725,882,144,2,45560,91120
1726,882,479,2,42933,85866
1727,883,387,1,32819,32819
1728,883,675,2,371,742
1729,883,603,1,37252,37252
1730,884,368,1,8285,8285
1731,884,891,1,34584,34584
1732,884,923,2,14909,29818
1733,885,343,1,20588,20588
1734,885,345,1,24012,24012
1735,886,314,2,27673,55346
1736,886,167,1,6888,6888
1737,887,450,2,21793,43586
1738,888,590,2,25714,51428
1739,888,712,2,37911,75822
1740,888,446,1,36858,36858
1741,889,741,2,26268,52536
1742,889,383,2,35888,71776
1743,890,411,1,4608,4608
1744,890,308,1,14143,14143
1745,890,42,2,15380,30760
1746,891,793,2,11113,22226
1747,891,276,1,46987,46987
1748,892,525,1,9483,9483
1749,893,908,1,7701,7701
1750,893,612,1,37211,37211
1751,894,680,2,19911,39822
1752,895,994,1,44273,44273
1753,896,812,1,49923,49923
1754,896,785,2,17120,34240
1755,897,406,2,35831,71662
1756,897,170,1,46005,46005
1757,898,152,1,29843,29843
1758,898,206,2,7735,15470
1759,898,905,2,7096,14192
1760,899,190,1,2912,2912
1761,900,448,1,2850,2850
1762,901,251,2,25270,50540
1763,901,158,1,49987,49987
1764,901,702,2,28971,57942
1765,902,353,1,15974,15974
1766,903,564,2,5478,10956
1767,903,704,1,3906,3906
1768,904,685,2,49612,99224
1769,904,386,1,26515,26515
1770,905,397,1,2422,2422
1771,906,782,1,49146,49146
1772,906,958,2,36777,73554
1773,907,920,2,2648,5296
1774,907,290,2,20776,41552
1775,908,74,1,17632,17632
1776,908,356,1,13387,13387
1777,908,501,1,49762,49762
1778,909,378,2,48481,96962
1779,910,514,1,25039,25039
1780,910,843,2,8971,17942
1781,911,662,1,5249,5249
1782,912,512,1,2379,2379
1783,913,217,2,49104,98208
1784,914,96,2,7878,15756
1785,914,348,1,33571,33571
1786,915,155,2,17231,34462
1787,915,292,2,23245,46490
1788,916,841,2,42726,85452
1789,916,493,2,15735,31470
1790,916,36,1,48266,48266
1791,917,408,1,8253,8253
1792,918,826,2,24708,49416
1793,918,85,1,49417,49417
1794,919,884,1,7385,7385
1795,919,415,1,38821,38821
1796,919,823,2,11585,23170
1797,920,589,2,21561,43122
1798,921,466,2,12900,25800
1799,921,12,2,38137,76274
1800,921,498,1,14773,14773
1801,922,436,1,32986,32986
1802,922,265,2,4796,9592
1803,923,382,2,3046,6092
1804,923,800,2,13862,27724
1805,923,485,1,35905,35905
1806,924,435,2,12740,25480
1807,925,82,2,28466,56932
1808,925,154,2,21600,43200
1809,925,8,1,22359,22359
1810,926,833,2,11686,23372
1811,926,630,2,21663,43326
1812,926,746,1,45276,45276
1813,927,289,1,49470,49470
1814,927,41,2,4496,8992
1815,928,376,2,25654,51308
1816,928,52,2,12325,24650
1817,929,346,2,14337,28674
1818,929,692,1,34921,34921
1819,930,274,2,34473,68946
1820,930,184,2,41263,82526
1821,930,301,1,5867,5867
1822,931,333,1,10186,10186
1823,931,305,1,28474,28474
1824,932,750,2,28687,57374
1825,932,38,1,34881,34881
1826,933,87,1,44203,44203
1827,934,745,1,14867,14867
1828,935,506,2,6259,12518
1829,935,442,2,37673,75346
1830,935,915,2,16087,32174
1831,936,633,2,23367,46734
1832,936,250,1,8399,8399
1833,936,941,1,41205,41205
1834,937,382,1,3046,3046
1835,937,40,1,34219,34219
1836,938,525,1,9483,9483
1837,938,743,2,49326,98652
1838,939,768,2,32441,64882
1839,939,310,1,8766,8766
1840,939,433,1,3616,3616
1841,940,264,1,22156,22156
1842,940,739,2,45261,90522
1843,940,669,1,3472,3472
1844,941,585,2,23887,47774
1845,942,631,1,44255,44255
1846,942,527,1,20076,20076
1847,943,588,1,23494,23494
1848,943,485,2,35905,71810
1849,944,765,1,21140,21140
1850,944,706,2,23021,46042
1851,945,688,2,39622,79244
1852,945,47,1,31296,31296
1853,945,620,2,23126,46252
1854,946,6,1,38918,38918
1855,946,417,1,11090,11090
1856,947,673,2,24669,49338
1857,947,133,2,30557,61114
1858,948,614,2,49245,98490
1859,948,810,1,5474,5474
1860,949,231,1,25370,25370
1861,950,333,2,10186,20372
1862,950,227,2,19925,39850
1863,950,66,2,21033,42066
1864,951,610,2,46282,92564
1865,951,337,2,25689,51378
1866,951,555,1,44092,44092
1867,952,349,2,22370,44740
1868,952,328,2,30560,61120
1869,953,474,2,18100,36200
1870,954,546,1,21286,21286
1871,955,400,1,7734,7734
1872,955,262,1,18380,18380
1873,955,413,2,21076,42152
1874,956,354,2,44753,89506
1875,956,86,2,27320,54640
1876,956,213,2,32389,64778
1877,957,463,2,37058,74116
1878,957,691,1,7688,7688
1879,958,640,1,32389,32389
1880,959,361,2,3790,7580
1881,959,579,1,18212,18212
1882,959,442,2,37673,75346
1883,960,762,2,6862,13724
1884,960,503,1,4347,4347
1885,960,241,2,42021,84042
1886,961,972,1,32203,32203
1887,961,871,2,25421,50842
1888,961,127,1,686,686
1889,962,114,2,14641,29282
1890,963,886,1,31390,31390
1891,964,411,2,4608,9216
1892,964,564,1,5478,5478
1893,964,419,2,41919,83838
1894,965,286,2,28603,57206
1895,965,328,1,30560,30560
1896,965,789,2,5130,10260
1897,966,549,1,19645,19645
1898,966,546,2,21286,42572
1899,966,402,2,46439,92878
1900,967,294,2,40511,81022
1901,967,846,1,20101,20101
1902,968,410,2,30931,61862
1903,969,546,2,21286,42572
1904,970,672,1,18258,18258
1905,970,177,2,29314,58628
1906,971,669,2,3472,6944
1907,971,429,2,40058,80116
1908,971,998,1,43257,43257
1909,972,30,1,30035,30035
1910,972,634,1,46567,46567
1911,972,230,2,12100,24200
1912,973,333,1,10186,10186
1913,974,583,2,25203,50406
1914,975,94,1,2807,2807
1915,975,975,2,41555,83110
1916,975,380,1,31661,31661
1917,976,469,2,37032,74064
1918,977,896,2,47719,95438
1919,977,246,1,33185,33185
1920,977,180,2,16019,32038
1921,978,301,1,5867,5867
1922,979,212,2,47882,95764
1923,980,251,2,25270,50540
1924,980,701,1,25906,25906
1925,981,997,2,32228,64456
1926,982,657,2,37834,75668
1927,982,114,1,14641,14641
1928,982,823,1,11585,11585
1929,983,740,1,21782,21782
